SEASON_ID,Player_ID,Game_ID,MIN,FGM,FGA,FG3A,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,FG_PCT,FG3M,FG3_PCT,FTM,PIE
22018,1628404,0021800060,26,5,8,6,2,0.5,1,1,2,2,2,0,1,4,15,21,0.625,4,0.667,1,0.095
22018,1628404,0021800048,39,8,14,7,0,0.0,0,10,10,1,2,0,1,2,20,5,0.571,4,0.571,0,0.123
22018,1628404,0021800035,30,5,13,5,2,0.0,0,5,5,2,2,1,2,3,11,-15,0.385,1,0.2,0,0.04
22018,1628404,0021800016,27,8,12,5,3,0.333,0,4,4,1,3,2,2,5,20,-13,0.667,3,0.6,1,0.114
22019,1628404,0021901312,36,7,14,9,8,0.75,1,13,14,6,1,1,2,0,23,-8,0.5,3,0.333,6,0.179
22019,1628404,0021901302,30,1,8,5,2,0.5,0,10,10,1,2,0,2,1,3,1,0.125,0,0.0,1,0.05
22019,1628404,0021901287,16,0,1,1,2,0.0,2,3,5,1,0,0,0,3,0,-24,0.0,0,0.0,0,-0.018
22019,1628404,0021901278,21,2,7,4,5,1.0,1,7,8,2,0,0,0,1,10,11,0.286,1,0.25,5,0.257
22019,1628404,0021901268,23,4,5,2,3,0.667,1,2,3,3,1,0,3,4,11,-8,0.8,1,0.5,2,0.076
22019,1628404,0021901253,25,5,6,3,3,1.0,1,6,7,0,0,0,1,2,15,1,0.833,2,0.667,3,0.177
22019,1628404,0021901241,19,2,3,2,0,0.0,0,5,5,0,0,1,1,2,5,-14,0.667,1,0.5,0,0.082
22019,1628404,0021901231,22,4,7,3,1,0.0,1,2,3,1,0,0,1,3,10,9,0.571,2,0.667,0,0.06
22019,1628404,0021900947,27,0,8,6,2,0.5,0,5,5,0,2,0,2,3,1,-16,0.0,0,0.0,1,-0.07
22019,1628404,0021900936,28,6,12,7,4,1.0,2,10,12,2,1,1,3,2,19,-2,0.5,3,0.429,4,0.224
22019,1628404,0021900923,13,1,6,3,0,0.0,0,4,4,2,0,0,0,0,2,-16,0.167,0,0.0,0,0.05
22019,1628404,0021900911,26,5,13,9,0,0.0,1,5,6,5,1,0,2,2,11,-12,0.385,1,0.111,0,0.085
22019,1628404,0021900900,22,3,5,3,0,0.0,2,4,6,3,0,0,1,1,7,-6,0.6,1,0.333,0,0.099
22019,1628404,0021900883,19,2,5,3,0,0.0,1,3,4,2,0,0,0,1,5,-8,0.4,1,0.333,0,0.073
22019,1628404,0021900861,22,1,4,4,0,0.0,0,3,3,1,3,0,0,2,3,-16,0.25,1,0.25,0,0.047
22019,1628404,0021900847,27,3,9,7,1,0.0,0,10,10,0,0,0,0,5,8,0,0.333,2,0.286,0,0.051
22019,1628404,0021900834,28,4,5,3,5,0.4,1,12,13,2,0,1,2,2,13,15,0.8,3,1.0,2,0.193
22019,1628404,0021900819,27,1,4,4,4,1.0,1,7,8,3,0,0,1,2,7,-7,0.25,1,0.25,4,0.073
22019,1628404,0021900804,26,7,10,5,1,1.0,1,5,6,3,1,0,0,1,17,9,0.7,2,0.4,1,0.18
22019,1628404,0021900780,30,3,9,7,0,0.0,0,7,7,1,0,0,0,1,9,-7,0.333,3,0.429,0,0.072
22019,1628404,0021900765,26,4,7,6,2,0.5,0,7,7,6,2,0,2,1,12,17,0.571,3,0.5,1,0.138
22019,1628404,0021900751,29,3,9,6,1,1.0,0,7,7,4,3,1,0,1,8,10,0.333,1,0.167,1,0.13
22019,1628404,0021900738,30,5,11,5,4,0.75,3,7,10,1,1,0,1,2,16,-20,0.455,3,0.6,3,0.147
22019,1628404,0021900723,28,4,7,4,1,1.0,2,9,11,0,0,1,2,5,11,13,0.571,2,0.5,1,0.091
22019,1628404,0021900700,22,1,5,4,0,0.0,0,2,2,1,1,2,0,3,2,-7,0.2,0,0.0,0,0.0
22019,1628404,0021900691,28,3,8,5,0,0.0,2,6,8,1,2,1,0,3,8,15,0.375,2,0.4,0,0.087
22019,1628404,0021900676,28,6,11,2,2,1.0,2,11,13,2,2,1,1,0,15,7,0.545,1,0.5,2,0.266
22019,1628404,0021900663,25,3,6,5,2,1.0,0,5,5,1,0,1,1,4,10,-1,0.5,2,0.4,2,0.077
22019,1628404,0021900646,17,4,6,4,0,0.0,0,5,5,2,1,0,2,0,10,13,0.667,2,0.5,0,0.181
22019,1628404,0021900626,35,4,10,6,0,0.0,4,6,10,1,3,1,3,4,9,9,0.4,1,0.167,0,0.059
22019,1628404,0021900616,37,3,8,5,2,0.5,1,6,7,0,3,1,1,6,9,4,0.375,2,0.4,1,0.036
22019,1628404,0021900591,36,3,8,5,2,1.0,1,5,6,2,0,1,3,3,11,14,0.375,3,0.6,2,0.063
22019,1628404,0021900578,33,3,12,8,0,0.0,3,6,9,2,0,0,1,1,7,-29,0.25,1,0.125,0,0.037
22019,1628404,0021900569,37,5,10,7,0,0.0,0,10,10,3,0,0,1,3,13,-4,0.5,3,0.429,0,0.095
22019,1628404,0021900560,33,4,8,5,4,0.75,2,4,6,1,3,0,1,2,13,5,0.5,2,0.4,3,0.084
22019,1628404,0021900544,27,3,7,6,0,0.0,1,2,3,1,0,0,0,5,8,-14,0.429,2,0.333,0,0.019
22019,1628404,0021900533,27,5,8,5,7,0.571,1,4,5,1,2,1,0,3,16,-7,0.625,2,0.4,4,0.124
22019,1628404,0021900522,24,2,7,6,0,0.0,0,4,4,1,1,1,1,3,5,15,0.286,1,0.167,0,0.023
22019,1628404,0021900488,26,0,8,7,2,0.0,0,4,4,4,2,0,1,4,0,15,0.0,0,0.0,0,-0.041
22019,1628404,0021900474,26,4,8,6,2,0.5,0,4,4,1,1,0,0,2,11,12,0.5,2,0.333,1,0.101
22019,1628404,0021900459,30,5,10,5,2,1.0,1,8,9,0,0,0,1,1,16,5,0.5,4,0.8,2,0.156
22019,1628404,0021900452,17,1,5,4,0,0.0,0,3,3,1,0,0,2,2,3,-1,0.2,1,0.25,0,-0.018
22019,1628404,0021900429,27,3,11,8,3,1.0,1,4,5,2,1,0,2,2,9,-1,0.273,0,0.0,3,0.046
22019,1628404,0021900411,30,4,5,4,0,0.0,1,5,6,2,0,0,1,2,11,8,0.8,3,0.75,0,0.123
22019,1628404,0021900404,40,5,14,10,0,0.0,1,8,9,0,1,0,1,2,14,-13,0.357,4,0.4,0,0.085
22019,1628404,0021900388,31,7,15,11,2,1.0,0,5,5,1,2,0,2,2,20,-8,0.467,4,0.364,2,0.107
22019,1628404,0021900372,31,3,4,2,2,1.0,1,4,5,3,1,1,2,6,10,6,0.75,2,1.0,2,0.089
22019,1628404,0021900364,26,3,10,7,0,0.0,0,3,3,1,2,0,1,4,9,-3,0.3,3,0.429,0,0.029
22019,1628404,0021900348,30,5,14,10,0,0.0,1,5,6,5,0,0,1,2,12,6,0.357,2,0.2,0,0.106
22019,1628404,0021900330,19,1,5,4,0,0.0,0,3,3,0,0,0,0,2,3,-22,0.2,1,0.25,0,0.0
22019,1628404,0021900319,21,3,11,9,2,0.5,0,4,4,1,0,0,0,3,9,-16,0.273,2,0.222,1,0.02
22019,1628404,0021900302,27,4,8,6,0,0.0,0,6,6,0,0,0,1,4,11,-9,0.5,3,0.5,0,0.086
22019,1628404,0021900289,33,4,8,7,0,0.0,1,10,11,2,2,2,1,2,11,7,0.5,3,0.429,0,0.152
22019,1628404,0021900275,31,2,8,7,6,0.667,0,4,4,2,1,0,3,2,10,5,0.25,2,0.286,4,0.028
22019,1628404,0021900264,25,2,6,6,4,0.75,3,2,5,1,0,0,1,2,9,-24,0.333,2,0.333,3,0.055
22019,1628404,0021900142,30,5,8,6,8,0.625,0,4,4,4,2,0,3,4,19,10,0.625,4,0.667,5,0.132
22019,1628404,0021900128,23,4,5,3,0,0.0,1,6,7,2,2,0,0,3,10,3,0.8,2,0.667,0,0.266
22019,1628404,0021900121,17,1,9,6,0,0.0,0,2,2,0,0,0,0,2,2,-11,0.111,0,0.0,0,-0.09
22019,1628404,0021900092,31,6,13,7,0,0.0,1,6,7,1,4,0,3,3,14,-1,0.462,2,0.286,0,0.088
22019,1628404,0021900077,30,5,11,5,0,0.0,3,12,15,3,1,1,1,2,12,0,0.455,2,0.4,0,0.201
22019,1628404,0021900067,27,1,3,3,0,0.0,1,4,5,1,0,0,1,2,3,2,0.333,1,0.333,0,0.033
22019,1628404,0021900047,31,4,9,5,2,1.0,1,3,4,1,1,1,2,3,12,-19,0.444,2,0.4,2,0.054
22019,1628404,0021900032,34,8,17,12,2,1.0,0,3,3,1,2,1,1,1,23,-1,0.471,5,0.417,2,0.139
22019,1628404,0021900021,26,5,9,5,6,0.833,2,7,9,0,2,0,2,5,16,-5,0.556,1,0.2,5,0.141
22019,1628404,0021900001,28,4,9,5,4,1.0,4,6,10,1,0,1,1,4,15,-1,0.444,3,0.6,4,0.213
22020,1628404,0022000734,47,4,11,6,6,0.833,1,16,17,5,0,0,4,4,14,3,0.364,1,0.167,5,0.114
22020,1628404,0022000708,32,5,8,5,2,1.0,2,13,15,3,0,1,4,5,15,8,0.625,3,0.6,2,0.184
22020,1628404,0022000698,28,0,7,5,2,1.0,1,9,10,3,0,0,0,3,2,0,0.0,0,0.0,2,0.053
22020,1628404,0022000689,27,3,6,3,2,1.0,1,7,8,2,1,1,1,1,10,-5,0.5,2,0.667,2,0.166
22020,1628404,0022000663,27,1,9,4,0,0.0,4,11,15,5,5,0,0,1,2,12,0.111,0,0.0,0,0.139
22020,1628404,0022000646,29,4,9,5,2,1.0,2,7,9,6,1,0,2,0,12,12,0.444,2,0.4,2,0.161
22020,1628404,0022000629,24,3,5,3,2,1.0,1,7,8,0,0,0,1,2,9,-7,0.6,1,0.333,2,0.137
22020,1628404,0022000614,28,7,13,5,0,0.0,1,8,9,2,1,1,1,1,16,-2,0.538,2,0.4,0,0.133
22020,1628404,0022000601,27,5,6,4,2,0.0,0,5,5,6,1,0,1,3,13,11,0.833,3,0.75,0,0.155
22020,1628404,0022000581,23,3,7,3,0,0.0,0,4,4,0,0,0,1,2,6,19,0.429,0,0.0,0,0.053
22020,1628404,0022000574,26,2,8,3,1,1.0,2,11,13,3,0,0,6,2,5,-22,0.25,0,0.0,1,0.049
22020,1628404,0022000557,41,3,10,7,5,1.0,3,5,8,3,0,0,3,5,12,-9,0.3,1,0.143,5,0.039
22020,1628404,0022000548,34,3,6,4,5,1.0,1,4,5,2,2,0,1,5,13,6,0.5,2,0.5,5,0.071
22020,1628404,0022000533,24,6,7,0,2,0.5,0,7,7,1,1,1,0,3,13,4,0.857,0,0.0,1,0.128
22020,1628404,0022000514,31,0,8,6,2,1.0,3,6,9,1,1,0,0,3,2,-2,0.0,0,0.0,2,0.004
22020,1628404,0022000503,22,2,6,3,2,0.5,1,4,5,4,0,0,0,3,6,-3,0.333,1,0.333,1,0.064
22020,1628404,0022000494,29,5,10,4,0,0.0,0,2,2,0,1,0,1,1,11,3,0.5,1,0.25,0,0.049
22020,1628404,0022000465,37,5,10,5,7,0.714,1,9,10,0,1,3,0,4,17,18,0.5,2,0.4,5,0.155
22020,1628404,0022000455,29,2,3,3,2,1.0,0,9,9,3,1,0,0,2,8,-25,0.667,2,0.667,2,0.119
22020,1628404,0022000441,30,2,9,4,0,0.0,2,4,6,1,0,1,1,1,4,9,0.222,0,0.0,0,0.012
22020,1628404,0022000429,32,10,16,11,1,1.0,0,9,9,2,0,0,2,0,27,30,0.625,6,0.545,1,0.193
22020,1628404,0022000561,23,4,7,2,0,0.0,0,3,3,4,0,0,2,5,8,-4,0.571,0,0.0,0,0.056
22020,1628404,0022000399,30,2,8,5,2,0.5,0,5,5,5,1,0,0,3,6,-3,0.25,1,0.2,1,0.047
22020,1628404,0022000385,27,3,6,5,0,0.0,0,6,6,3,2,0,2,2,8,-7,0.5,2,0.4,0,0.092
22020,1628404,0022000377,40,8,16,9,2,0.5,3,14,17,3,1,2,2,2,20,19,0.5,3,0.333,1,0.164
22020,1628404,0022000355,28,0,5,5,2,0.5,1,7,8,1,0,0,0,2,1,-16,0.0,0,0.0,1,0.012
22020,1628404,0022000343,24,3,5,2,4,1.0,0,7,7,2,1,0,0,1,11,-8,0.6,1,0.5,4,0.171
22020,1628404,0022000335,23,4,7,3,0,0.0,0,3,3,2,0,0,0,0,10,2,0.571,2,0.667,0,0.123
22020,1628404,0022000317,32,6,13,5,2,1.0,6,7,13,4,2,0,0,4,15,-11,0.462,1,0.2,2,0.183
22020,1628404,0022000300,19,1,3,2,0,0.0,0,4,4,2,1,0,2,2,3,-17,0.333,1,0.5,0,0.043
22020,1628404,0022000293,25,5,8,5,3,0.667,0,5,5,5,1,0,0,3,15,9,0.625,3,0.6,2,0.139
22020,1628404,0022000279,29,1,4,4,4,0.75,3,5,8,1,0,0,1,1,6,3,0.25,1,0.25,3,0.056
22020,1628404,0022000246,29,2,2,1,0,0.0,1,7,8,0,0,0,1,5,5,0,1.0,1,1.0,0,0.065
22020,1628404,0022000227,25,2,4,2,2,1.0,1,7,8,3,2,1,0,3,7,2,0.5,1,0.5,2,0.127
22020,1628404,0022000214,25,3,5,3,0,0.0,0,5,5,1,1,0,0,2,8,-7,0.6,2,0.667,0,0.098
22020,1628404,0022000201,25,2,5,3,0,0.0,2,3,5,3,1,0,1,1,5,2,0.4,1,0.333,0,0.063
22020,1628404,0022000187,29,3,6,4,0,0.0,0,6,6,4,0,0,0,3,7,-2,0.5,1,0.25,0,0.093
22020,1628404,0022000172,38,3,9,4,2,0.0,1,6,7,3,0,0,1,2,6,-10,0.333,0,0.0,0,0.027
22020,1628404,0022000126,27,6,8,5,4,0.75,0,8,8,2,1,0,1,4,19,-11,0.75,4,0.8,3,0.178
22020,1628404,0022000114,28,0,4,2,0,0.0,2,8,10,1,3,0,2,2,0,2,0.0,0,0.0,0,0.042
22020,1628404,0022000100,29,1,5,2,1,1.0,1,9,10,3,0,0,0,0,3,-9,0.2,0,0.0,1,0.124
22020,1628404,0022000084,26,3,8,7,2,0.5,1,6,7,2,1,1,2,2,9,-9,0.375,2,0.286,1,0.087
22020,1628404,0022000067,34,3,9,7,4,0.75,1,10,11,2,1,0,1,2,12,28,0.333,3,0.429,3,0.129
22020,1628404,0022000053,22,1,2,1,2,0.5,0,6,6,0,0,0,0,1,3,-20,0.5,0,0.0,1,0.076
22020,1628404,0022000034,33,3,6,2,5,1.0,1,9,10,0,0,0,0,3,12,10,0.5,1,0.5,5,0.152
22020,1628404,0022000005,29,5,10,6,0,0.0,2,7,9,0,1,0,0,3,12,-10,0.5,2,0.333,0,0.114
22020,1628404,0022000014,27,2,5,4,3,0.333,1,4,5,1,2,0,2,2,6,8,0.4,1,0.25,1,0.051
22021,1628404,0022100422,35,3,7,3,6,0.667,0,7,7,5,0,0,3,2,11,19,0.429,1,0.333,4,0.086
22021,1628404,0022100401,33,6,8,2,1,0.0,1,9,10,4,0,0,1,1,13,-21,0.75,1,0.5,0,0.161
22021,1628404,0022100388,32,5,5,0,4,1.0,4,9,13,5,1,0,4,4,14,12,1.0,0,0.0,4,0.18
22021,1628404,0022100375,42,5,11,3,1,1.0,2,6,8,8,0,0,6,6,12,-7,0.455,1,0.333,1,0.05
22021,1628404,0022100313,33,1,9,5,2,1.0,1,11,12,9,2,0,3,3,4,28,0.111,0,0.0,2,0.087
22021,1628404,0022100299,24,3,6,2,0,0.0,1,4,5,2,0,0,0,4,6,-29,0.5,0,0.0,0,0.058
22021,1628404,0022100289,37,2,6,0,4,1.0,0,4,4,5,0,0,2,2,8,0,0.333,0,0.0,4,0.09
22021,1628404,0022100275,32,5,8,2,5,1.0,0,7,7,4,2,0,0,4,16,23,0.625,1,0.5,5,0.189
22021,1628404,0022100259,32,5,9,3,3,1.0,2,3,5,5,3,3,2,2,13,-15,0.556,0,0.0,3,0.206
22021,1628404,0022100240,24,3,7,2,0,0.0,0,2,2,0,1,1,3,2,7,-34,0.429,1,0.5,0,0.013
22021,1628404,0022100235,35,9,15,2,0,0.0,1,9,10,4,2,0,1,4,19,11,0.6,1,0.5,0,0.175
22021,1628404,0022100217,38,5,8,4,8,0.75,1,6,7,4,2,0,2,1,18,-8,0.625,2,0.5,6,0.147
22021,1628404,0022100201,38,3,13,3,6,1.0,4,8,12,5,1,0,3,3,13,0,0.231,1,0.333,6,0.087
22021,1628404,0022100188,33,2,5,1,0,0.0,0,3,3,11,1,0,0,4,5,11,0.4,1,1.0,0,0.108
22021,1628404,0022100179,38,6,13,3,0,0.0,1,6,7,5,0,1,1,3,13,-19,0.462,1,0.333,0,0.084
22021,1628404,0022100165,15,2,5,1,0,0.0,0,3,3,1,1,0,1,3,4,-1,0.4,0,0.0,0,0.038
22021,1628404,0022100150,37,8,13,2,6,0.833,1,5,6,5,1,0,3,3,22,5,0.615,1,0.5,5,0.14
22021,1628404,0022100130,30,3,5,2,4,0.75,1,8,9,2,1,0,1,3,10,-22,0.6,1,0.5,3,0.115
22021,1628404,0022100118,32,4,11,4,0,0.0,0,3,3,2,0,0,1,2,9,-6,0.364,1,0.25,0,0.027
22021,1628404,0022100106,30,6,11,5,2,1.0,3,6,9,3,0,1,1,4,16,-7,0.545,2,0.4,2,0.122
22021,1628404,0022100080,30,6,8,3,2,1.0,1,7,8,2,0,0,1,5,16,-8,0.75,2,0.667,2,0.104
22021,1628404,0022100074,22,3,6,2,2,0.0,2,3,5,3,1,1,1,0,6,0,0.5,0,0.0,0,0.088
22021,1628404,0022100009,10,2,2,0,2,0.5,0,2,2,1,0,0,0,1,5,-2,1.0,0,0.0,1,0.111
22017,1628398,0021701190,18,1,6,2,0,0.0,0,3,3,0,0,1,4,2,2,-2,0.167,0,0.0,0,-0.094
22017,1628398,0021701174,43,11,23,9,4,0.75,1,4,5,1,1,0,3,1,30,1,0.478,5,0.556,3,0.105
22017,1628398,0021701166,36,9,18,4,12,0.583,0,6,6,1,1,0,4,4,26,-13,0.5,1,0.25,7,0.081
22017,1628398,0021701155,39,5,16,9,0,0.0,1,4,5,2,1,0,3,0,13,-2,0.313,3,0.333,0,0.061
22017,1628398,0021701136,46,11,20,9,3,1.0,3,9,12,6,2,0,3,4,27,-5,0.55,2,0.222,3,0.143
22017,1628398,0021701123,34,7,14,10,4,0.25,0,4,4,3,0,1,2,2,18,23,0.5,3,0.3,1,0.119
22017,1628398,0021701104,41,8,15,6,3,0.667,0,11,11,1,0,0,3,1,20,-9,0.533,2,0.333,2,0.114
22017,1628398,0021701092,41,9,21,10,3,1.0,1,9,10,3,1,1,2,2,25,7,0.429,4,0.4,3,0.193
22017,1628398,0021701075,43,5,11,6,9,0.889,0,5,5,2,1,0,1,1,22,-12,0.455,4,0.667,8,0.102
22017,1628398,0021701051,37,10,18,10,5,0.8,2,6,8,1,0,0,1,2,27,-6,0.556,3,0.3,4,0.151
22017,1628398,0021701034,33,5,10,3,0,0.0,0,8,8,3,1,0,3,3,11,8,0.5,1,0.333,0,0.106
22017,1628398,0021701015,39,10,20,11,1,1.0,0,13,13,2,1,0,1,2,26,-9,0.5,5,0.455,1,0.199
22017,1628398,0021701000,39,4,14,5,4,1.0,1,9,10,2,0,0,1,3,14,14,0.286,2,0.4,4,0.061
22017,1628398,0021700983,39,5,10,3,2,1.0,2,4,6,3,0,0,1,2,14,1,0.5,2,0.667,2,0.071
22017,1628398,0021700971,42,9,16,4,1,1.0,2,8,10,1,3,1,2,2,20,5,0.563,1,0.25,1,0.134
22017,1628398,0021700956,38,4,10,6,2,0.5,0,8,8,3,1,2,2,3,11,5,0.4,2,0.333,1,0.097
22017,1628398,0021700940,33,4,13,6,4,0.25,4,4,8,1,2,0,2,5,11,-3,0.308,2,0.333,1,0.007
22017,1628398,0021700922,28,6,10,4,2,0.5,1,5,6,2,0,2,1,0,16,16,0.6,3,0.75,1,0.147
22017,1628398,0021700897,28,3,10,7,2,0.5,0,9,9,3,1,0,2,2,10,12,0.3,3,0.429,1,0.094
22017,1628398,0021700891,23,3,9,5,2,1.0,0,5,5,1,0,0,1,2,10,-8,0.333,2,0.4,2,0.091
22017,1628398,0021700883,25,4,10,6,2,1.0,2,1,3,1,0,2,3,3,12,-3,0.4,2,0.333,2,0.038
22017,1628398,0021700866,19,3,12,9,0,0.0,0,2,2,0,0,1,1,2,8,-1,0.25,2,0.222,0,-0.018
22017,1628398,0021700862,27,10,20,8,0,0.0,1,4,5,1,1,0,2,2,23,-14,0.5,3,0.375,0,0.11
22017,1628398,0021700830,32,5,12,5,2,0.0,2,13,15,3,2,0,1,1,12,-10,0.417,2,0.4,0,0.154
22017,1628398,0021700816,24,6,15,8,2,1.0,0,9,9,2,1,2,0,3,16,19,0.4,2,0.25,2,0.321
22017,1628398,0021700804,27,6,15,7,2,1.0,0,4,4,0,1,0,0,3,16,12,0.4,2,0.286,2,0.108
22017,1628398,0021700788,16,1,4,1,0,0.0,1,2,3,0,0,1,0,1,2,-7,0.25,0,0.0,0,0.024
22017,1628398,0021700768,20,3,9,1,0,0.0,2,1,3,1,1,0,0,1,6,-2,0.333,0,0.0,0,0.039
22017,1628398,0021700754,28,5,13,3,2,0.5,0,4,4,1,0,0,1,0,11,-7,0.385,0,0.0,1,0.044
22017,1628398,0021700735,23,3,9,3,2,0.5,0,4,4,0,1,0,3,0,7,-7,0.333,0,0.0,1,0.026
22017,1628398,0021700717,27,4,12,5,0,0.0,0,2,2,2,1,1,1,1,9,-12,0.333,1,0.2,0,0.042
22017,1628398,0021700700,27,10,16,7,5,0.6,1,3,4,3,0,0,0,0,28,2,0.625,5,0.714,3,0.269
22017,1628398,0021700684,10,6,8,4,3,0.333,0,0,0,0,0,0,0,2,15,-1,0.75,2,0.5,1,0.123
22017,1628398,0021700673,32,5,15,9,3,0.0,0,5,5,3,0,1,3,3,13,3,0.333,3,0.333,0,0.02
22017,1628398,0021700660,23,3,9,5,0,0.0,1,0,1,2,1,0,2,1,7,-6,0.333,1,0.2,0,0.016
22017,1628398,0021700645,29,6,16,8,2,1.0,1,6,7,5,2,0,3,3,18,-3,0.375,4,0.5,2,0.13
22017,1628398,0021700627,36,8,13,2,2,0.5,2,8,10,3,1,0,2,3,18,4,0.615,1,0.5,1,0.247
22017,1628398,0021700617,30,3,12,9,2,1.0,0,6,6,4,2,0,0,0,10,26,0.25,2,0.222,2,0.147
22017,1628398,0021700602,24,4,9,4,1,0.0,1,3,4,3,3,1,3,2,9,-15,0.444,1,0.25,0,0.157
22017,1628398,0021700590,24,6,12,3,3,0.667,0,6,6,3,0,1,3,4,14,15,0.5,0,0.0,2,0.086
22017,1628398,0021700577,26,2,14,6,0,0.0,0,2,2,1,0,2,3,3,4,-9,0.143,0,0.0,0,-0.183
22017,1628398,0021700565,28,7,14,6,3,0.333,0,3,3,1,0,2,4,2,18,-26,0.5,3,0.5,1,0.063
22017,1628398,0021700548,18,2,7,4,1,0.0,0,1,1,1,0,0,1,2,6,-16,0.286,2,0.5,0,-0.012
22017,1628398,0021700540,43,7,20,10,4,1.0,1,4,5,3,0,2,1,4,23,-7,0.35,5,0.5,4,0.073
22017,1628398,0021700529,37,6,14,7,1,0.0,1,4,5,2,0,0,1,3,13,-9,0.429,1,0.143,0,0.045
22017,1628398,0021700515,34,4,24,11,0,0.0,2,6,8,1,2,0,1,4,9,-7,0.167,1,0.091,0,-0.057
22017,1628398,0021700497,41,8,18,11,13,0.692,1,2,3,4,2,1,2,0,31,-9,0.444,6,0.545,9,0.136
22017,1628398,0021700491,35,6,19,6,5,0.8,3,4,7,3,1,0,3,4,18,6,0.316,2,0.333,4,0.058
22017,1628398,0021700479,43,9,15,6,8,0.75,3,11,14,1,2,1,3,3,27,-5,0.6,3,0.5,6,0.165
22017,1628398,0021700459,40,12,17,10,10,0.7,1,6,7,4,0,1,0,1,38,9,0.706,7,0.7,7,0.274
22017,1628398,0021700450,40,10,16,6,1,1.0,1,5,6,3,0,1,2,3,25,-17,0.625,4,0.667,1,0.146
22017,1628398,0021700415,31,8,16,5,3,1.0,3,4,7,1,0,0,4,3,20,-8,0.5,1,0.2,3,0.086
22017,1628398,0021700399,30,8,17,6,0,0.0,3,3,6,1,0,2,0,4,19,1,0.471,3,0.5,0,0.147
22017,1628398,0021700377,32,6,11,3,0,0.0,3,11,14,2,0,1,0,0,12,21,0.545,0,0.0,0,0.198
22017,1628398,0021700363,19,1,7,3,0,0.0,0,2,2,1,0,0,1,1,3,2,0.143,1,0.333,0,-0.024
22017,1628398,0021700338,28,8,16,7,5,0.6,3,9,12,0,1,1,2,1,22,-25,0.5,3,0.429,3,0.236
22017,1628398,0021700332,27,5,13,4,2,1.0,2,8,10,2,0,0,3,3,13,-7,0.385,1,0.25,2,0.108
22017,1628398,0021700297,20,5,7,5,2,1.0,1,1,2,3,0,0,3,2,15,12,0.714,3,0.6,2,0.125
22017,1628398,0021700266,36,7,17,7,0,0.0,0,2,2,0,1,0,2,4,17,-15,0.412,3,0.429,0,0.025
22017,1628398,0021700252,40,7,15,7,7,0.571,1,2,3,5,0,0,2,4,22,9,0.467,4,0.571,4,0.089
22017,1628398,0021700240,26,7,11,4,2,0.0,1,2,3,3,1,0,3,2,17,1,0.636,3,0.75,0,0.114
22017,1628398,0021700227,38,11,23,7,7,0.857,2,8,10,1,0,0,3,1,30,0,0.478,2,0.286,6,0.127
22017,1628398,0021700214,31,9,18,4,6,0.833,4,3,7,1,0,0,2,2,24,-4,0.5,1,0.25,5,0.111
22017,1628398,0021700196,34,4,12,6,0,0.0,0,6,6,2,0,0,1,0,11,-10,0.333,3,0.5,0,0.085
22017,1628398,0021700182,42,8,17,4,5,0.8,3,8,11,1,1,1,2,3,21,0,0.471,1,0.25,4,0.155
22017,1628398,0021700164,35,4,14,2,6,0.833,5,4,9,1,0,0,5,3,13,-10,0.286,0,0.0,5,0.015
22017,1628398,0021700161,34,4,10,2,2,1.0,2,4,6,1,0,0,3,5,10,0,0.4,0,0.0,2,0.019
22017,1628398,0021700145,38,5,9,3,2,1.0,1,11,12,1,0,0,1,0,13,4,0.556,1,0.333,2,0.133
22017,1628398,0021700130,39,8,11,3,4,1.0,0,13,13,1,1,0,1,2,21,13,0.727,1,0.333,4,0.177
22017,1628398,0021700118,29,10,17,5,2,0.5,1,2,3,0,0,1,2,3,22,-11,0.588,1,0.2,1,0.103
22017,1628398,0021700104,20,6,8,4,0,0.0,2,4,6,3,0,0,0,1,16,8,0.75,4,1.0,0,0.282
22017,1628398,0021700082,22,4,10,3,0,0.0,1,2,3,3,1,0,0,1,9,-4,0.4,1,0.333,0,0.149
22017,1628398,0021700076,32,7,14,5,0,0.0,2,8,10,1,0,0,4,2,15,3,0.5,1,0.2,0,0.117
22017,1628398,0021700064,34,6,15,6,2,1.0,0,3,3,0,0,0,3,1,15,4,0.4,1,0.167,2,0.053
22017,1628398,0021700040,30,7,13,6,4,1.0,1,5,6,2,1,0,2,3,20,2,0.538,2,0.333,4,0.127
22017,1628398,0021700026,28,6,7,2,3,0.667,0,3,3,2,0,0,0,0,15,-18,0.857,1,0.5,2,0.151
22017,1628398,0021700016,19,4,8,2,2,0.0,2,2,4,1,2,0,0,2,8,-17,0.5,0,0.0,0,0.086
22018,1628398,0021801135,31,9,16,8,0,0.0,0,3,3,1,0,0,1,3,20,10,0.563,2,0.25,0,0.074
22018,1628398,0021801121,31,8,18,7,4,0.75,0,2,2,0,0,2,0,1,21,-17,0.444,2,0.286,3,0.1
22018,1628398,0021801116,30,5,15,4,4,1.0,0,4,4,0,1,0,1,2,15,12,0.333,1,0.25,4,0.05
22018,1628398,0021801102,40,10,22,14,5,0.8,1,5,6,2,0,1,3,4,29,6,0.455,5,0.357,4,0.1
22018,1628398,0021801086,35,5,19,11,5,1.0,1,4,5,0,0,1,2,5,18,-6,0.263,3,0.273,5,0.015
