,Unnamed: 0,SEASON_ID,Player_ID,Game_ID, GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,"FG_PCT,FG3M",FG3A,"FG3_PCT,FTM",FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,GAME_DATE,FG_PCT,FG3M,FG3_PCT,FTM,PIE
1954,40,22020,1630169,0022000317,,SAC @ NOP,W,32,2,7,,4,,0,0.0,3,8,11,6,1,0,1,0,5,13,1,"FEB 01, 2021",0.286,1,0.25,0,0.126
1955,40,22020,1630169,0022000317,,SAC @ NOP,W,32,2,7,,4,,0,0.0,3,8,11,6,1,0,1,0,5,13,1,"FEB 01, 2021",0.286,1,0.25,0,0.126
1956,41,22020,1630169,0022000301,,SAC @ MIA,L,31,4,10,,7,,0,0.0,3,4,7,6,1,0,3,1,10,0,1,"JAN 30, 2021",0.4,2,0.286,0,0.104
1957,41,22020,1630169,0022000301,,SAC @ MIA,L,31,4,10,,7,,0,0.0,3,4,7,6,1,0,3,1,10,0,1,"JAN 30, 2021",0.4,2,0.286,0,0.104
1958,42,22020,1630169,0022000292,,SAC @ TOR,W,33,4,10,,7,,1,1.0,1,5,6,11,1,1,2,3,10,2,1,"JAN 29, 2021",0.4,1,0.143,1,0.117
1959,42,22020,1630169,0022000292,,SAC @ TOR,W,33,4,10,,7,,1,1.0,1,5,6,11,1,1,2,3,10,2,1,"JAN 29, 2021",0.4,1,0.143,1,0.117
1960,43,22020,1630169,0022000273,,SAC @ ORL,W,30,3,11,,4,,0,0.0,1,1,2,7,0,1,2,1,7,-8,1,"JAN 27, 2021",0.273,1,0.25,0,0.049
1961,43,22020,1630169,0022000273,,SAC @ ORL,W,30,3,11,,4,,0,0.0,1,1,2,7,0,1,2,1,7,-8,1,"JAN 27, 2021",0.273,1,0.25,0,0.049
1962,44,22020,1630169,0022000241,,SAC vs. NYK,W,31,7,13,,7,,0,0.0,1,4,5,2,2,4,3,1,16,1,1,"JAN 22, 2021",0.538,2,0.286,0,0.178
1963,44,22020,1630169,0022000241,,SAC vs. NYK,W,31,7,13,,7,,0,0.0,1,4,5,2,2,4,3,1,16,1,1,"JAN 22, 2021",0.538,2,0.286,0,0.178
1964,44,22020,1630169,0022000241,,SAC vs. NYK,W,31,7,13,,7,,0,0.0,1,4,5,2,2,4,3,1,16,1,1,"JAN 22, 2021",0.538,2,0.286,0,0.178
1965,45,22020,1630169,0022000224,,SAC @ LAC,L,25,4,11,,8,,0,0.0,1,2,3,2,1,0,3,2,11,-1,1,"JAN 20, 2021",0.364,3,0.375,0,0.048
1966,45,22020,1630169,0022000224,,SAC @ LAC,L,25,4,11,,8,,0,0.0,1,2,3,2,1,0,3,2,11,-1,1,"JAN 20, 2021",0.364,3,0.375,0,0.048
1967,46,22020,1630169,0022000201,,SAC vs. NOP,L,23,1,3,,1,,0,0.0,1,2,3,2,0,2,2,1,2,-12,1,"JAN 17, 2021",0.333,0,0.0,0,0.022
1968,46,22020,1630169,0022000201,,SAC vs. NOP,L,23,1,3,,1,,0,0.0,1,2,3,2,0,2,2,1,2,-12,1,"JAN 17, 2021",0.333,0,0.0,0,0.022
1969,46,22020,1630169,0022000201,,SAC vs. NOP,L,23,1,3,,1,,0,0.0,1,2,3,2,0,2,2,1,2,-12,1,"JAN 17, 2021",0.333,0,0.0,0,0.022
1970,47,22020,1630169,0022000188,,SAC vs. LAC,L,24,2,7,,2,,0,0.0,0,2,2,5,1,0,0,1,5,-21,1,"JAN 15, 2021",0.286,1,0.5,0,0.055
1971,47,22020,1630169,0022000188,,SAC vs. LAC,L,24,2,7,,2,,0,0.0,0,2,2,5,1,0,0,1,5,-21,1,"JAN 15, 2021",0.286,1,0.5,0,0.055
1972,48,22020,1630169,0022000173,,SAC vs. POR,L,31,7,10,,4,,0,0.0,1,4,5,9,1,0,4,1,17,-14,1,"JAN 13, 2021",0.7,3,0.75,0,0.16
1973,48,22020,1630169,0022000173,,SAC vs. POR,L,31,7,10,,4,,0,0.0,1,4,5,9,1,0,4,1,17,-14,1,"JAN 13, 2021",0.7,3,0.75,0,0.16
1974,49,22020,1630169,0022000156,,SAC vs. IND,W,29,4,8,,6,,2,0.5,0,3,3,4,1,0,1,2,12,1,1,"JAN 11, 2021",0.5,3,0.5,1,0.078
1975,49,22020,1630169,0022000156,,SAC vs. IND,W,29,4,8,,6,,2,0.5,0,3,3,4,1,0,1,2,12,1,1,"JAN 11, 2021",0.5,3,0.5,1,0.078
1976,50,22020,1630169,0022000140,,SAC vs. POR,L,31,5,8,,4,,1,1.0,0,2,2,8,1,0,3,1,12,-15,1,"JAN 09, 2021",0.625,1,0.25,1,0.131
1977,50,22020,1630169,0022000140,,SAC vs. POR,L,31,5,8,,4,,1,1.0,0,2,2,8,1,0,3,1,12,-15,1,"JAN 09, 2021",0.625,1,0.25,1,0.131
1978,51,22020,1630169,0022000132,,SAC vs. TOR,L,29,5,10,,7,,0,0.0,0,2,2,8,2,1,1,0,15,-15,1,"JAN 08, 2021",0.5,5,0.714,0,0.13
1979,51,22020,1630169,0022000132,,SAC vs. TOR,L,29,5,10,,7,,0,0.0,0,2,2,8,2,1,1,0,15,-15,1,"JAN 08, 2021",0.5,5,0.714,0,0.13
1980,52,22020,1630169,0022000117,,SAC vs. CHI,W,35,7,15,,7,,0,0.0,4,3,7,6,3,1,0,2,17,0,1,"JAN 06, 2021",0.467,3,0.429,0,0.136
1981,52,22020,1630169,0022000117,,SAC vs. CHI,W,35,7,15,,7,,0,0.0,4,3,7,6,3,1,0,2,17,0,1,"JAN 06, 2021",0.467,3,0.429,0,0.136
1982,53,22020,1630169,0022000065,,SAC @ HOU,L,27,4,9,,4,,2,0.5,0,2,2,1,2,0,1,2,11,-4,1,"DEC 31, 2020",0.444,2,0.5,1,0.07
1983,53,22020,1630169,0022000065,,SAC @ HOU,L,27,4,9,,4,,2,0.5,0,2,2,1,2,0,1,2,11,-4,1,"DEC 31, 2020",0.444,2,0.5,1,0.07
1984,54,22020,1630169,0022000055,,SAC vs. DEN,W,25,5,7,,4,,0,0.0,1,2,3,6,3,0,2,1,13,20,1,"DEC 29, 2020",0.714,3,0.75,0,0.222
1985,54,22020,1630169,0022000055,,SAC vs. DEN,W,25,5,7,,4,,0,0.0,1,2,3,6,3,0,2,1,13,20,1,"DEC 29, 2020",0.714,3,0.75,0,0.222
1986,54,22020,1630169,0022000055,,SAC vs. DEN,W,25,5,7,,4,,0,0.0,1,2,3,6,3,0,2,1,13,20,1,"DEC 29, 2020",0.714,3,0.75,0,0.222
1987,55,22020,1630169,0022000039,,SAC vs. PHX,L,27,5,7,,4,,2,1.0,1,0,1,6,0,0,0,2,15,-19,1,"DEC 27, 2020",0.714,3,0.75,2,0.136
1988,55,22020,1630169,0022000039,,SAC vs. PHX,L,27,5,7,,4,,2,1.0,1,0,1,6,0,0,0,2,15,-19,1,"DEC 27, 2020",0.714,3,0.75,2,0.136
1989,56,22020,1630169,0022000030,,SAC vs. PHX,W,26,1,4,,3,,0,0.0,0,2,2,5,0,1,1,2,2,7,1,"DEC 26, 2020",0.25,0,0.0,0,0.036
1990,56,22020,1630169,0022000030,,SAC vs. PHX,W,26,1,4,,3,,0,0.0,0,2,2,5,0,1,1,2,2,7,1,"DEC 26, 2020",0.25,0,0.0,0,0.036
1991,57,22020,1630169,0022000019,,SAC @ DEN,W,30,3,7,,5,,4,1.0,1,1,2,4,0,1,0,0,12,1,1,"DEC 23, 2020",0.429,2,0.4,4,0.156
1992,57,22020,1630169,0022000019,,SAC @ DEN,W,30,3,7,,5,,4,1.0,1,1,2,4,0,1,0,0,12,1,1,"DEC 23, 2020",0.429,2,0.4,4,0.156
1993,57,22020,1630169,0022000019,,SAC @ DEN,W,30,3,7,,5,,4,1.0,1,1,2,4,0,1,0,0,12,1,1,"DEC 23, 2020",0.429,2,0.4,4,0.156
1994,0,22021,1630169,0022100427,,SAC vs. WAS,,16,2,5,,2,,0,0.0,0,2,2,5,1,2,2,1,4,2,0,"DEC 15, 2021",0.4,0,0.0,0,0.109
1995,0,22021,1630169,0022100427,,SAC vs. WAS,,16,2,5,,2,,0,0.0,0,2,2,5,1,2,2,1,4,2,0,"DEC 15, 2021",0.4,0,0.0,0,0.109
1996,0,22021,1630169,0022100427,,SAC vs. WAS,,16,2,5,,2,,0,0.0,0,2,2,5,1,2,2,1,4,2,0,"DEC 15, 2021",0.4,0,0.0,0,0.109
1997,0,22021,1630169,0022100427,,SAC vs. WAS,,16,2,5,,2,,0,0.0,0,2,2,5,1,2,2,1,4,2,0,"DEC 15, 2021",0.4,0,0.0,0,0.109
1998,1,22021,1630169,0022100406,,SAC @ TOR,L,22,1,2,,1,,0,0.0,0,2,2,4,1,2,1,1,3,-16,1,"DEC 13, 2021",0.5,1,1.0,0,0.08
1999,1,22021,1630169,0022100406,,SAC @ TOR,L,22,1,2,,1,,0,0.0,0,2,2,4,1,2,1,1,3,-16,1,"DEC 13, 2021",0.5,1,1.0,0,0.08
2000,1,22021,1630169,0022100406,,SAC @ TOR,L,22,1,2,,1,,0,0.0,0,2,2,4,1,2,1,1,3,-16,1,"DEC 13, 2021",0.5,1,1.0,0,0.08
2001,1,22021,1630169,0022100406,,SAC @ TOR,L,22,1,2,,1,,0,0.0,0,2,2,4,1,2,1,1,3,-16,1,"DEC 13, 2021",0.5,1,1.0,0,0.08
2002,2,22021,1630169,0022100393,,SAC @ CLE,L,26,4,8,,2,,0,0.0,1,4,5,3,0,0,1,2,8,-17,1,"DEC 11, 2021",0.5,0,0.0,0,0.086
2003,2,22021,1630169,0022100393,,SAC @ CLE,L,26,4,8,,2,,0,0.0,1,4,5,3,0,0,1,2,8,-17,1,"DEC 11, 2021",0.5,0,0.0,0,0.086
2004,2,22021,1630169,0022100393,,SAC @ CLE,L,26,4,8,,2,,0,0.0,1,4,5,3,0,0,1,2,8,-17,1,"DEC 11, 2021",0.5,0,0.0,0,0.086
2005,2,22021,1630169,0022100393,,SAC @ CLE,L,26,4,8,,2,,0,0.0,1,4,5,3,0,0,1,2,8,-17,1,"DEC 11, 2021",0.5,0,0.0,0,0.086
2006,3,22021,1630169,0022100382,,SAC @ CHA,L,36,5,9,,8,,0,0.0,2,5,7,7,2,0,3,2,15,9,1,"DEC 10, 2021",0.556,5,0.625,0,0.119
2007,3,22021,1630169,0022100382,,SAC @ CHA,L,36,5,9,,8,,0,0.0,2,5,7,7,2,0,3,2,15,9,1,"DEC 10, 2021",0.556,5,0.625,0,0.119
2008,3,22021,1630169,0022100382,,SAC @ CHA,L,36,5,9,,8,,0,0.0,2,5,7,7,2,0,3,2,15,9,1,"DEC 10, 2021",0.556,5,0.625,0,0.119
2009,4,22021,1630169,0022100377,,SAC vs. ORL,W,38,6,9,,6,,1,1.0,1,2,3,11,3,2,2,1,18,17,1,"DEC 08, 2021",0.667,5,0.833,1,0.162
2010,4,22021,1630169,0022100377,,SAC vs. ORL,W,38,6,9,,6,,1,1.0,1,2,3,11,3,2,2,1,18,17,1,"DEC 08, 2021",0.667,5,0.833,1,0.162
2011,4,22021,1630169,0022100377,,SAC vs. ORL,W,38,6,9,,6,,1,1.0,1,2,3,11,3,2,2,1,18,17,1,"DEC 08, 2021",0.667,5,0.833,1,0.162
2012,5,22021,1630169,0022100348,,SAC vs. LAC,W,37,7,14,,8,,0,0.0,2,4,6,5,2,1,5,4,18,6,1,"DEC 04, 2021",0.5,4,0.5,0,0.112
2013,5,22021,1630169,0022100348,,SAC vs. LAC,W,37,7,14,,8,,0,0.0,2,4,6,5,2,1,5,4,18,6,1,"DEC 04, 2021",0.5,4,0.5,0,0.112
2014,5,22021,1630169,0022100348,,SAC vs. LAC,W,37,7,14,,8,,0,0.0,2,4,6,5,2,1,5,4,18,6,1,"DEC 04, 2021",0.5,4,0.5,0,0.112
2015,6,22021,1630169,0022100327,,SAC @ LAC,W,40,5,13,,9,,0,0.0,0,1,1,11,0,0,0,0,12,-3,1,"DEC 01, 2021",0.385,2,0.222,0,0.079
2016,6,22021,1630169,0022100327,,SAC @ LAC,W,40,5,13,,9,,0,0.0,0,1,1,11,0,0,0,0,12,-3,1,"DEC 01, 2021",0.385,2,0.222,0,0.079
2017,6,22021,1630169,0022100327,,SAC @ LAC,W,40,5,13,,9,,0,0.0,0,1,1,11,0,0,0,0,12,-3,1,"DEC 01, 2021",0.385,2,0.222,0,0.079
2018,7,22021,1630169,0022100318,,SAC vs. LAL,L,32,2,10,,2,,2,0.5,1,4,5,6,2,0,3,0,6,-1,1,"NOV 30, 2021",0.2,1,0.5,1,0.056
2019,7,22021,1630169,0022100318,,SAC vs. LAL,L,32,2,10,,2,,2,0.5,1,4,5,6,2,0,3,0,6,-1,1,"NOV 30, 2021",0.2,1,0.5,1,0.056
2020,7,22021,1630169,0022100318,,SAC vs. LAL,L,32,2,10,,2,,2,0.5,1,4,5,6,2,0,3,0,6,-1,1,"NOV 30, 2021",0.2,1,0.5,1,0.056
2021,8,22021,1630169,0022100303,,SAC @ MEM,L,20,1,4,,1,,4,0.75,1,0,1,2,0,0,1,0,5,-23,1,"NOV 28, 2021",0.25,0,0.0,3,0.028
2022,8,22021,1630169,0022100303,,SAC @ MEM,L,20,1,4,,1,,4,0.75,1,0,1,2,0,0,1,0,5,-23,1,"NOV 28, 2021",0.25,0,0.0,3,0.028
2023,8,22021,1630169,0022100303,,SAC @ MEM,L,20,1,4,,1,,4,0.75,1,0,1,2,0,0,1,0,5,-23,1,"NOV 28, 2021",0.25,0,0.0,3,0.028
2024,9,22021,1630169,0022100291,,SAC @ LAL,W,47,7,15,,9,,0,0.0,1,5,6,9,5,0,3,0,19,4,1,"NOV 26, 2021",0.467,5,0.556,0,0.152
2025,9,22021,1630169,0022100291,,SAC @ LAL,W,47,7,15,,9,,0,0.0,1,5,6,9,5,0,3,0,19,4,1,"NOV 26, 2021",0.467,5,0.556,0,0.152
2026,9,22021,1630169,0022100291,,SAC @ LAL,W,47,7,15,,9,,0,0.0,1,5,6,9,5,0,3,0,19,4,1,"NOV 26, 2021",0.467,5,0.556,0,0.152
2027,9,22021,1630169,0022100291,,SAC @ LAL,W,47,7,15,,9,,0,0.0,1,5,6,9,5,0,3,0,19,4,1,"NOV 26, 2021",0.467,5,0.556,0,0.152
2028,10,22021,1630169,0022100279,,SAC vs. POR,W,33,2,9,,6,,2,0.5,1,3,4,6,3,1,2,0,6,5,1,"NOV 24, 2021",0.222,1,0.167,1,0.075
2029,10,22021,1630169,0022100279,,SAC vs. POR,W,33,2,9,,6,,2,0.5,1,3,4,6,3,1,2,0,6,5,1,"NOV 24, 2021",0.222,1,0.167,1,0.075
2030,10,22021,1630169,0022100279,,SAC vs. POR,W,33,2,9,,6,,2,0.5,1,3,4,6,3,1,2,0,6,5,1,"NOV 24, 2021",0.222,1,0.167,1,0.075
2031,11,22021,1630169,0022100262,,SAC vs. PHI,L,33,0,5,,3,,0,0.0,3,2,5,9,1,0,1,2,0,9,1,"NOV 22, 2021",0.0,0,0.0,0,0.054
2032,11,22021,1630169,0022100262,,SAC vs. PHI,L,33,0,5,,3,,0,0.0,3,2,5,9,1,0,1,2,0,9,1,"NOV 22, 2021",0.0,0,0.0,0,0.054
2033,11,22021,1630169,0022100262,,SAC vs. PHI,L,33,0,5,,3,,0,0.0,3,2,5,9,1,0,1,2,0,9,1,"NOV 22, 2021",0.0,0,0.0,0,0.054
2034,12,22021,1630169,0022100247,,SAC vs. UTA,L,37,7,13,,5,,2,0.5,1,1,2,2,4,0,2,4,17,-17,1,"NOV 20, 2021",0.538,2,0.4,1,0.072
2035,12,22021,1630169,0022100247,,SAC vs. UTA,L,37,7,13,,5,,2,0.5,1,1,2,2,4,0,2,4,17,-17,1,"NOV 20, 2021",0.538,2,0.4,1,0.072
2036,12,22021,1630169,0022100247,,SAC vs. UTA,L,37,7,13,,5,,2,0.5,1,1,2,2,4,0,2,4,17,-17,1,"NOV 20, 2021",0.538,2,0.4,1,0.072
2037,13,22021,1630169,0022100238,,SAC vs. TOR,L,25,3,5,,4,,0,0.0,1,3,4,0,3,1,1,2,8,-14,1,"NOV 19, 2021",0.6,2,0.5,0,0.108
2038,13,22021,1630169,0022100238,,SAC vs. TOR,L,25,3,5,,4,,0,0.0,1,3,4,0,3,1,1,2,8,-14,1,"NOV 19, 2021",0.6,2,0.5,0,0.108
2039,13,22021,1630169,0022100238,,SAC vs. TOR,L,25,3,5,,4,,0,0.0,1,3,4,0,3,1,1,2,8,-14,1,"NOV 19, 2021",0.6,2,0.5,0,0.108
2040,13,22021,1630169,0022100238,,SAC vs. TOR,L,25,3,5,,4,,0,0.0,1,3,4,0,3,1,1,2,8,-14,1,"NOV 19, 2021",0.6,2,0.5,0,0.108
2041,14,22021,1630169,0022100220,,SAC @ MIN,L,34,3,10,,5,,0,0.0,2,3,5,3,2,0,4,3,7,-13,1,"NOV 17, 2021",0.3,1,0.2,0,0.024
2042,14,22021,1630169,0022100220,,SAC @ MIN,L,34,3,10,,5,,0,0.0,2,3,5,3,2,0,4,3,7,-13,1,"NOV 17, 2021",0.3,1,0.2,0,0.024
2043,14,22021,1630169,0022100220,,SAC @ MIN,L,34,3,10,,5,,0,0.0,2,3,5,3,2,0,4,3,7,-13,1,"NOV 17, 2021",0.3,1,0.2,0,0.024
2044,15,22021,1630169,0022100200,,SAC @ DET,W,35,7,11,,3,,0,0.0,1,1,2,10,2,1,5,2,17,15,1,"NOV 15, 2021",0.636,3,1.0,0,0.138
2045,15,22021,1630169,0022100200,,SAC @ DET,W,35,7,11,,3,,0,0.0,1,1,2,10,2,1,5,2,17,15,1,"NOV 15, 2021",0.636,3,1.0,0,0.138
2046,15,22021,1630169,0022100200,,SAC @ DET,W,35,7,11,,3,,0,0.0,1,1,2,10,2,1,5,2,17,15,1,"NOV 15, 2021",0.636,3,1.0,0,0.138
2047,16,22021,1630169,0022100180,,SAC @ OKC,L,35,3,13,,6,,0,0.0,2,6,8,7,0,1,1,1,8,2,1,"NOV 12, 2021",0.231,2,0.333,0,0.077
2048,16,22021,1630169,0022100180,,SAC @ OKC,L,35,3,13,,6,,0,0.0,2,6,8,7,0,1,1,1,8,2,1,"NOV 12, 2021",0.231,2,0.333,0,0.077
2049,16,22021,1630169,0022100180,,SAC @ OKC,L,35,3,13,,6,,0,0.0,2,6,8,7,0,1,1,1,8,2,1,"NOV 12, 2021",0.231,2,0.333,0,0.077
2050,16,22021,1630169,0022100180,,SAC @ OKC,L,35,3,13,,6,,0,0.0,2,6,8,7,0,1,1,1,8,2,1,"NOV 12, 2021",0.231,2,0.333,0,0.077
2051,17,22021,1630169,0022100143,,SAC vs. IND,L,34,7,14,,6,,0,0.0,2,1,3,1,3,0,3,1,17,-7,1,"NOV 07, 2021",0.5,3,0.5,0,0.12
2052,17,22021,1630169,0022100143,,SAC vs. IND,L,34,7,14,,6,,0,0.0,2,1,3,1,3,0,3,1,17,-7,1,"NOV 07, 2021",0.5,3,0.5,0,0.12
2053,17,22021,1630169,0022100143,,SAC vs. IND,L,34,7,14,,6,,0,0.0,2,1,3,1,3,0,3,1,17,-7,1,"NOV 07, 2021",0.5,3,0.5,0,0.12
2054,18,22021,1630169,0022100132,,SAC vs. CHA,W,31,6,8,,3,,0,0.0,1,2,3,5,1,0,1,1,14,9,1,"NOV 05, 2021",0.75,2,0.667,0,0.135
2055,18,22021,1630169,0022100132,,SAC vs. CHA,W,31,6,8,,3,,0,0.0,1,2,3,5,1,0,1,1,14,9,1,"NOV 05, 2021",0.75,2,0.667,0,0.135
2056,18,22021,1630169,0022100132,,SAC vs. CHA,W,31,6,8,,3,,0,0.0,1,2,3,5,1,0,1,1,14,9,1,"NOV 05, 2021",0.75,2,0.667,0,0.135
2057,18,22021,1630169,0022100132,,SAC vs. CHA,W,31,6,8,,3,,0,0.0,1,2,3,5,1,0,1,1,14,9,1,"NOV 05, 2021",0.75,2,0.667,0,0.135
2058,19,22021,1630169,0022100118,,SAC vs. NOP,W,37,6,11,,3,,8,0.875,0,4,4,7,4,2,0,1,20,7,1,"NOV 03, 2021",0.545,1,0.333,7,0.241
2059,19,22021,1630169,0022100118,,SAC vs. NOP,W,37,6,11,,3,,8,0.875,0,4,4,7,4,2,0,1,20,7,1,"NOV 03, 2021",0.545,1,0.333,7,0.241
2060,19,22021,1630169,0022100118,,SAC vs. NOP,W,37,6,11,,3,,8,0.875,0,4,4,7,4,2,0,1,20,7,1,"NOV 03, 2021",0.545,1,0.333,7,0.241
2061,19,22021,1630169,0022100118,,SAC vs. NOP,W,37,6,11,,3,,8,0.875,0,4,4,7,4,2,0,1,20,7,1,"NOV 03, 2021",0.545,1,0.333,7,0.241
2062,20,22021,1630169,0022100105,,SAC @ UTA,L,32,6,16,,3,,2,0.5,0,3,3,3,1,2,1,1,14,-15,1,"NOV 02, 2021",0.375,1,0.333,1,0.075
2063,20,22021,1630169,0022100105,,SAC @ UTA,L,32,6,16,,3,,2,0.5,0,3,3,3,1,2,1,1,14,-15,1,"NOV 02, 2021",0.375,1,0.333,1,0.075
2064,20,22021,1630169,0022100105,,SAC @ UTA,L,32,6,16,,3,,2,0.5,0,3,3,3,1,2,1,1,14,-15,1,"NOV 02, 2021",0.375,1,0.333,1,0.075
2065,21,22021,1630169,0022100089,,SAC @ DAL,L,33,5,14,,4,,3,1.0,3,3,6,4,0,2,1,1,14,2,1,"OCT 31, 2021",0.357,1,0.25,3,0.114
2066,21,22021,1630169,0022100089,,SAC @ DAL,L,33,5,14,,4,,3,1.0,3,3,6,4,0,2,1,1,14,2,1,"OCT 31, 2021",0.357,1,0.25,3,0.114
2067,21,22021,1630169,0022100089,,SAC @ DAL,L,33,5,14,,4,,3,1.0,3,3,6,4,0,2,1,1,14,2,1,"OCT 31, 2021",0.357,1,0.25,3,0.114
2068,22,22021,1630169,0022100074,,SAC @ NOP,W,31,7,12,,2,,3,0.667,0,2,2,8,0,1,2,0,17,2,1,"OCT 29, 2021",0.583,1,0.5,2,0.135
2069,22,22021,1630169,0022100074,,SAC @ NOP,W,31,7,12,,2,,3,0.667,0,2,2,8,0,1,2,0,17,2,1,"OCT 29, 2021",0.583,1,0.5,2,0.135
2070,22,22021,1630169,0022100074,,SAC @ NOP,W,31,7,12,,2,,3,0.667,0,2,2,8,0,1,2,0,17,2,1,"OCT 29, 2021",0.583,1,0.5,2,0.135
2071,22,22021,1630169,0022100074,,SAC @ NOP,W,31,7,12,,2,,3,0.667,0,2,2,8,0,1,2,0,17,2,1,"OCT 29, 2021",0.583,1,0.5,2,0.135
2072,23,22021,1630169,0022100062,,SAC @ PHX,W,35,6,11,,5,,1,1.0,0,2,2,3,2,1,1,2,15,-1,1,"OCT 27, 2021",0.545,2,0.4,1,0.099
2073,23,22021,1630169,0022100062,,SAC @ PHX,W,35,6,11,,5,,1,1.0,0,2,2,3,2,1,1,2,15,-1,1,"OCT 27, 2021",0.545,2,0.4,1,0.099
2074,23,22021,1630169,0022100062,,SAC @ PHX,W,35,6,11,,5,,1,1.0,0,2,2,3,2,1,1,2,15,-1,1,"OCT 27, 2021",0.545,2,0.4,1,0.099
2075,24,22021,1630169,0022100039,,SAC vs. GSW,L,30,3,9,,6,,0,0.0,1,6,7,9,0,2,2,1,8,-2,1,"OCT 24, 2021",0.333,2,0.333,0,0.108
2076,24,22021,1630169,0022100039,,SAC vs. GSW,L,30,3,9,,6,,0,0.0,1,6,7,9,0,2,2,1,8,-2,1,"OCT 24, 2021",0.333,2,0.333,0,0.108
2077,24,22021,1630169,0022100039,,SAC vs. GSW,L,30,3,9,,6,,0,0.0,1,6,7,9,0,2,2,1,8,-2,1,"OCT 24, 2021",0.333,2,0.333,0,0.108
2078,24,22021,1630169,0022100039,,SAC vs. GSW,L,30,3,9,,6,,0,0.0,1,6,7,9,0,2,2,1,8,-2,1,"OCT 24, 2021",0.333,2,0.333,0,0.108
2079,25,22021,1630169,0022100026,,SAC vs. UTA,L,35,7,12,,2,,1,1.0,0,3,3,6,3,1,2,0,15,-17,1,"OCT 22, 2021",0.583,0,0.0,1,0.15
2080,25,22021,1630169,0022100026,,SAC vs. UTA,L,35,7,12,,2,,1,1.0,0,3,3,6,3,1,2,0,15,-17,1,"OCT 22, 2021",0.583,0,0.0,1,0.15
2081,25,22021,1630169,0022100026,,SAC vs. UTA,L,35,7,12,,2,,1,1.0,0,3,3,6,3,1,2,0,15,-17,1,"OCT 22, 2021",0.583,0,0.0,1,0.15
2082,26,22021,1630169,0022100013,,SAC @ POR,W,29,1,5,,1,,0,0.0,0,2,2,4,1,0,1,2,2,8,1,"OCT 20, 2021",0.2,0,0.0,0,0.014
2083,26,22021,1630169,0022100013,,SAC @ POR,W,29,1,5,,1,,0,0.0,0,2,2,4,1,0,1,2,2,8,1,"OCT 20, 2021",0.2,0,0.0,0,0.014
2084,26,22021,1630169,0022100013,,SAC @ POR,W,29,1,5,,1,,0,0.0,0,2,2,4,1,0,1,2,2,8,1,"OCT 20, 2021",0.2,0,0.0,0,0.014
2085,0,22016,1627741,0021601228,,SAC @ LAC,L,37,7,15,,4,,1,0.0,2,4,6,4,0,0,2,3,16,-13,1,"APR 12, 2017",0.467,2,0.5,0,0.068
2086,1,22016,1627741,0021601216,,SAC vs. PHX,W,33,12,20,,8,,3,0.667,1,4,5,0,1,0,2,4,30,21,2,"APR 11, 2017",0.6,4,0.5,2,0.149
2087,2,22016,1627741,0021601200,,SAC vs. HOU,L,32,4,16,,8,,4,0.75,1,5,6,3,0,0,1,3,12,-10,1,"APR 09, 2017",0.25,1,0.125,3,0.021
2088,3,22016,1627741,0021601187,,SAC @ LAL,L,30,7,14,,5,,0,0.0,0,1,1,2,1,0,4,2,17,1,1,"APR 07, 2017",0.5,3,0.6,0,0.069
2089,3,22016,1627741,0021601187,,SAC @ LAL,L,30,7,14,,5,,0,0.0,0,1,1,2,1,0,4,2,17,1,1,"APR 07, 2017",0.5,3,0.6,0,0.069
2090,4,22016,1627741,0021601163,,SAC vs. DAL,W,30,5,14,,7,,2,1.0,1,3,4,3,0,0,2,0,16,8,1,"APR 04, 2017",0.357,4,0.571,2,0.101
2091,5,22016,1627741,0021601140,,SAC @ MIN,W,34,9,15,,6,,0,0.0,0,4,4,1,1,0,1,3,22,-3,1,"APR 01, 2017",0.6,4,0.667,0,0.136
2092,6,22016,1627741,0021601132,,SAC @ NOP,L,25,6,9,,4,,0,0.0,2,6,8,3,1,1,4,1,13,-4,1,"MAR 31, 2017",0.667,1,0.25,0,0.206
2093,7,22016,1627741,0021601120,,SAC vs. UTA,L,30,1,7,,3,,0,0.0,0,2,2,1,1,0,1,0,2,-29,1,"MAR 29, 2017",0.143,0,0.0,0,-0.01
2094,8,22016,1627741,0021601101,,SAC vs. MEM,W,34,5,12,,7,,2,1.0,0,4,4,0,0,0,1,1,14,4,1,"MAR 27, 2017",0.417,2,0.286,2,0.097
2095,9,22016,1627741,0021601089,,SAC @ LAC,W,23,5,12,,8,,2,1.0,1,6,7,2,1,0,0,0,15,-1,1,"MAR 26, 2017",0.417,3,0.375,2,0.175
2096,10,22016,1627741,0021601081,,SAC @ GSW,L,33,7,14,,9,,4,1.0,2,6,8,7,2,0,3,3,22,1,1,"MAR 24, 2017",0.5,4,0.444,4,0.173
2097,10,22016,1627741,0021601081,,SAC @ GSW,L,33,7,14,,9,,4,1.0,2,6,8,7,2,0,3,3,22,1,1,"MAR 24, 2017",0.5,4,0.444,4,0.173
2098,11,22016,1627741,0021601065,,SAC vs. MIL,L,36,8,16,,6,,5,0.6,1,3,4,2,1,0,1,0,21,-5,1,"MAR 22, 2017",0.5,2,0.333,3,0.109
